id,title,year,taglines
3565847,Deadbox,2007,"Let slip the dog's of war"
3565856,Deaden,2006,"It's gonna hurt!,Taking REVENGE to the next level,""If you stop feeling pain, you can start using it."""
3565896,"Deadlands: The Rising",2006,"The world as we know it... Is coming to an end!"
3566298,"Deadly Obsessions",2003,"Appearences can be deceiving"
3566465,Deadroll,2006,"Feelin' Lucky?,The Camera Never Lies"
3566466,Deadroom,2005,"Our life is made by the death of others."
3566530,"Deadwood Park",2007,"""When I looked for good, then evil came unto me; And when I waited for light, there came darkness."" Job 30:26"
3566631,"Deal with It",2006,"He needed a job...what he got was a nightmare"
3566733,"Dean LeCrone vs. the Mutants of Comic-Con",2007,"A Geek Flick like No Other!"
3567009,"Dear Francis",2005,"The World's Most HIV-Infected Nation Faces Extinction. Is There Any Hope?"
3567361,"Dear Wendy",2005,"One shot is all it takes."
3567464,"Death 4 Told",2004,"4 wicked tales of terror"
3567507,"Death and Taxis",2007,"LIVE before you LEAVE this LIFE"
3567538,"Death at a Funeral",2007,"Last rites... and wrongs.,From director Frank Oz comes the story of a family that puts the F U in funeral."
3567601,"Death by Association",2003,"In this business. Trust is everything."
3567633,"Death by Engagement",2005,"Stay Single"
3567820,"Death Hair",2007,"The Title Says it All"
3568059,"Death of a Dynasty",2003,"You heard the rumors"
3568069,"Death of a Ghost Hunter",2007,"Carter Simms wanted to prove that there was life after death... She succeeded"
3568115,"Death of a Saleswoman",2006,"6 housewives. 1 dead body. A trunk full of plastic storage wear."
3568183,"Death of Seasons",2006,"To everything there is a season.,Smile. You're already dead."
3568220,"Death of Two Sons",2006,"The Amadou Diallo and Jesse Thyne Story"
3568289,"Death Plots",2005,"Mistress Misty and her hells-pawn are back to introduce you to four tales of Death and the Grimm Reaper."
3568294,"Death Proof",2007,"A White-Hot Juggernaut At 200 Miles Per Hour!,These 8 Women Are About To Meet 1 Diabolical Man!,White-Hot Terror At 200 MPH!,It's Going To Be A Wild Ride,A crash course in revenge"
3568328,"Death Ride",2006,"Prepare to be driven insane..."
3568379,"Death Sentence",2007,"Protect What's Yours"
3568467,"Death Tunnel",2005,"Your initiation into terror.,5 GIRLS. 5 FLOORS. 5 GHOSTS.,The scariest ghost stories are the ones that are real,Based on true events,5 girls 5 floors 5 ghosts 5 hours,Fear has no cure."
3568500,"Death Valley: The Revenge of Bloody Bill",2004,"In the middle of nowhere, there is nowhere to run."
3568713,Deathumentary,2007,"Danny is making a movie... Everybody is dying to be in it."
3569228,"Deceitfully Funny",2003,"What mother doesn't know..."
3569290,"December Boys",2007,"After that summer nothing would ever be the same again."
3569294,"December Ends",2006,"Will. Love. Destroy."
3569405,Deceptions,2005,"One phone call. One murder. One final act of desperation."
3569482,"Decision To Ask Why",2004,"Everyone's Life Is As Complicated As Yours"
3569545,"Deck the Halls",2006,"There glows the neighborhood,The battle of the bulbs begins November 22nd.,This Christmas when the lights go on . . . the gloves come off,The brightest holiday comedy of the year! (DVD)"
3569594,"Declarations of War",2004,"A group of U.S. citizens speak out with opposing views on the 2003 Iraqi war."
3569856,Dedication,2007,"With each moment we write our story"
3570647,"Deeper Than Y",2006,"""When you're young, age is just a number"""
3570694,Deepwater,2005,"Beneath the surface, the truth lies..."
3571443,"Deja Vu",2006,"If you thought it was just a trick of the mind, prepare yourself for the truth.,What if you could change the past?"
3572202,Delirious,2006,"Everybody deserves their shot"
3572329,"Deliver Us from Eva",2003,"Lead us into temptation, but...deliver us from Eva!!"
3572332,"Deliver Us from Evil",2006,"For some there's no such thing as salvation.,For the victims, there's no such thing as salvation."
3572472,"Delivery Boy Chronicles",2004,"Remember your first job? they're still doing it..."
3572491,"Delivery: En Melodious",2007,"The musical tale about life... On the road!"
3572613,"Delta Farce",2007,"War isn't funny...but this movie is.,In this war the wind doesn't blow it hurls,Redneck Rambo,Locked & Loaded,G.I. Joke"
3572739,Delusions,2006,"Everyone in life makes choices, But they're not always the right ones"
3572963,"Dementia: An Experiment in Terror",2006,"Horror strikes indiscriminately..."
3573250,"Demon Hunter",2005,"In The Final War Between Heaven & Hell, Pray He's On Your Side."
3573302,"Demon Sight",2004,"You'll See Them, Too."
3573970,"Den of Lions",2003,"International Crime Deserves International Retribution.,Power. Betrayal. Deception."
3575083,"Dependencia sexual",2003,"Bare your body, bare your soul."
3580867,Derailed,2005,"Some lines should never be crossed.,Mind the Gap,They Never Saw It Coming."
3580883,Derailroaded,2005,"My name is Larry. Manic depressive. Paranoid schizophrenic. Rock legend."
3581745,Descansos,2006,"On the Road of Life, Sometimes the Hardest Person to Forgive is Yourself.,Beyond the marker, lies a secret. Beyond the marker, lies eternity."
3581758,Descendant,2003,"True Beauty can be Lethal..."
3582074,"Desert Bayou",2007,"The most devastating thing about Katrina is what it revealed about America."
3582192,"Desert of Death",2006,"The Legend Lives...And Blood Must Be Shed Again.,Your cell phone doesn't work. A gun can't defend you. You can't escape."
3582247,"Desert Sky",2005,"The untold story of the 159th Aviation Brigade in Iraq... told by the soldiers."
3582917,"Desolation: A Comedy",2004,"A lighter look at life in the Islands of the Pacific Northwest"
3583254,Desperation,2006,"Her only hope, is her worst nightmare"
3583604,"Destination Unknown",2007,"happiness is a way of travel, not a destination"
3583951,Destricted,2006,"Fabulously, Tantalisingly Exciting.,7 Réalisateurs, 7 Courts Métrages."
3584050,"Desu toransu",2005,"An unknown time. An unknown place. Without reasons. With no future. His only desire is... Destruction!,His only desire is destruction!"
3584708,Detention,2003,"At this school today's lesson is survival.,A Teacher Must Take On The Terror.,Soldier...teacher...hero!"
3584849,Detonator,2003,"The countdown started!,He'll blow you away."
3585083,"Deuce Bigalow: European Gigolo",2005,"For the women of Europe... The price of love just got  a lot cheaper.,Same ho. New low."
3585812,"Devil Girl",2007,"Horns, Tail, and Rock & Roll!"
3585968,"Devil's Den",2006,"Perfect bodies. Damaged souls.,Killing from Dusk till Dawn."
3586041,"Devil's Oven: The Fire in the Heart of the Little Cities of Black Diamonds",2007,"The Fire in the Heart of the Little Cities of Black Diamonds"
3586063,"Devil's Pond",2003,"Till death do us part."
3586128,"Devils Are Dreaming",2004,"A tale of whoa.,A Tale of Whoa..."
3586322,Devotion,2003,"Love is dangerous"
3587672,"Diamond and Sphinx",2003,"Mad crazy...Super sexy...Way too cool...Hire at your own risk!"
3587859,"Diamond Zero",2005,"Love May Last A Lifetime, But A Diamond Is Forever,A deadman is a girl's best friend."
3588210,"Diarios de motocicleta",2004,"Before he changed the world the world changed him,Let the world change you... and you can change the world"
3588270,"Diary of a Ghost",2007,"Sometimes, one more day is all it takes."
3588283,"Diary of a Mad Black Woman",2005,"Time heals the heart. Faith heals the rest.,Get ready to meet a real straight shooter"
3588417,"Diary of the Dead",2007,"Shoot the dead.,A new vision of terror from the legendary filmmaker,Where will you be when the end begins?"
3588849,"Dickie Roberts: Former Child Star",2003,"50 million people used to watch him on TV. Now he washes their cars."
3588850,"Dickie Smalls: From Shame to Fame",2007,"A coming of age documentary goes awry when it's revealed that Dickie Smalls a gimmick porn star from the eighties may be the father of the main subject."
3595387,"Die You Zombie Bastards!",2005,"The World's First EVER Serial Killer Superhero Rock'n'Roll Zombie Road Movie Romance"
3595561,"Die, Mommie, Die!",2003,"Hollywood...It's a dirty town but someone has to do it!"
3595566,"Die, Zombies... Die!!!",2005,"People... It's what's for dinner,They put the 'B' in Zombies!"
3595963,"Different Kinds",2007,"Can you go to the other side of right and wrong... see what you've done... and come back whole?"
3596149,Diggers,2006,"No one can drift forever."
3596927,"Dillon: World Champion Gunslinger",2005,"World Champion Gunslinger"
3597056,Dimension,2007,"A Rare and Artistic Urban Fairy Tale."
3597799,Dinocroc,2004,"It feeds on fear."
3598321,"Direct Action",2004,"Can One Man Make A Difference?"
3598683,"Dirt: A Season Inside the Devil's Bowl",2005,"Love is a DIRTy sport."
3598713,Dirty,2005,"Violence Is A Language People Understand"
3598827,"Dirty Country",2007,"America's Dirty Little Secret Is Out."
3598843,"Dirty Dancing: Havana Nights",2004,"Turn up the heat and follow the rhythm,Have the time of your life... all over again.,Break the rules. Find your freedom. Live your life."
3598869,"Dirty Deeds",2005,"10 Dares. 12 Hours. One Wild Night."
3598986,"Dirty Habit",2006,"Bless Me Father For I Have Sinned..."
3599074,"Dirty Laundry (Air It Out)",2003,"It's 2:13 AM - It's the all night laundromat - It's time to come clean!"
3599161,"Dirty Love",2005,"got dumped?"
3599568,Disappearances,2006,"In a desperate attempt to save their farm, a father and son embark on a whiskey running adventure."
3599606,Disarm,2005,"""When peace comes, there are going to be massive casualties..."""
3599625,Disaster,2003,"The stakes has reached the limit in the city of sin..."
3599653,Disaster!,2006,"Stopping Destruction From Here To Uranus,In Space, No One Can Hear You Fart"
3599676,Disc,2003,"The Father, The Son, and the Ultimate Frisbee!"
3600202,Discovery,2005,"When students become teachers"
3600482,Disintegration,2007,"This time it's blood, not water..."
3600533,Dismal,2007,"Stick to the trail."
3600794,Disorder,2006,"The State Of Mind Before You Enter Madness."
3601043,Disquiet,2006,"I am the escaped one..."
3601392,"Distorted Propaganda",2007,"A new documentary about Chinese media in Tibet."
3601557,Disturbia,2007,"Every killer lives next door to someone,Welcome to...,The quieter the street, the darker the secrets...."
3601725,Divan,2003,"Everyone has a couch. Not everyone has a couch with a story like this."
3601831,Divergence,2007,"Sometimes life takes a wrong turn."
3601923,"Divertissement: Everyday Dancers Stories",2007,"Everyday People, One Passion"
3602069,"Divine Intervention",2007,"He lost his soul, she lost her faith... They found each other.,Old School versus New School... And she's in the middle."
3602070,"Divine Intervention",2007,"Sin while you can."
3602088,"Divine Manipulation of the Threads",2006,"Sometimes the perfect heist is just too perfect"
3602109,"Divine Souls",2007,"Only when we are no longer afraid do we begin to live."
3602485,"Dixon Maison: Mystery at Hillyard Manor",2004,"It's Murder, Martians, and Crawdad E'touffee'!"
3603027,"DMX: Live and Uncensored",2003,"DMX performs live from the Comcast Center in Philadelphia."
3603283,"Do It for Johnny",2007,"Indie filmmakers try to trump the Hollywood engine and get their unknown and unfunded screenplay into the hands of mega-star Johnny Depp"
3603480,"Do Not Go Gently",2007,"The power of imagination in aging"
3603529,"Do or Die",2003,"On the streets you do as you're told."
3603969,"DOA: Dead or Alive",2006,"They have the looks... That KILL,You're Invited.,Wanna Play?,Alone they are unbeatable... Together they are invincible,They're the ultimate fighters. They've got the looks. They've got the moves, and the men fall at their feet.,Killer looks are nothing without the right moves...,The world's deadliest assassins will enter. Only the best will survive."
3604826,"Documentary: National March on Washington Against the War on Iraq",2003,"War is still not good for children and other living things"
