id,title,year,taglines
3767979,"Hawt Bullet",2012,"Burning Inside the Truth"
3768242,"Haynesville: A Nation's Hunt for an Energy Future",2009,"Three people. A nation's thirst for energy. And the find that could change it all.,Three lives. A nation's thirst for energy. And the find that could change it all."
3768259,Hayride,2012,"Southern Fried Horror"
3768276,"Hayswood: A Paranormal Documentary",2009,"Even the dead live on forever."
3768284,Haywire,2011,"They left her no choice."
3768448,HazMat,2013,"It's all fun and games until someone loses a head"
3768588,He,2009,"He doesn't understand and his wife wants him dead."
3768597,"He Ain't Heavy",2013,"Pledge The Frat... if you dare."
3768737,"He Heard My Cry",2011,"When you don't make a decision you already made a choice."
3769027,"He Who Finds a Wife 2: Thou Shall Not Covet",2011,"Thou Shall Not Covet Thy Neighbor's Wife"
3769051,"He Who Plays with Fire",2011,"Eight people, Thee Couples and affairs leads to One big mess."
3769139,"He's Just Not That Into You",2009,"Are you the exception...or the rule?"
3769143,"He's Mine Not Yours",2011,"You Can't Lose What You Never Had"
3769166,"He's on My Mind",2009,"Thinking Just Got Complicated."
3769178,"He's Such a Girl",2009,"When life gets hard, find your soft side.,The story of a boy, who loves a girl, who loves a girl."
3769249,"Head Case",2013,"codependency has just found its spokeswomen."
3769260,"Head Cases: Serial Killers in the Delaware Valley",2013,"Imitation is the sincerest form of flattery.,Murder Leaves a Legacy."
3769375,"Head Over Spurs in Love",2011,"What if the girl who got away... the love of your life... came back into your grasp just days before your wedding to the girl you've just settled for?"
3769468,"Headed South for Christmas",2013,"A teen whose mother died during childbirth gets a second chance to meet her during a not-so-normal family Christmas."
3769732,Headsome,2013,"Never Lose Your Head!"
3769790,"Heal Your Self",2011,"Taking Responsibility For Your Health"
3769795,"Healed by Grace",2012,"With God's help, from tragedy to triumph."
3769926,"Health Freaks",2009,"An insane bloodbath of mutants, toxic energy drinks, and Jehovah's Witnesses!"
3770041,"Hear Me Whisper",2011,"All she has is doubt."
3770734,"Heart Breaks Open",2011,"Dear God, I'm HIV+. Now what? Jesus"
3770767,"Heart KPop",2013,"A chance of a lifetime."
3770855,"Heart of Death",2011,"Death would move heaven and hell to have her"
3770911,"Heart of Now",2010,"Find Your Way, Follow Your Heart."
3770937,"Heart of Stone",2009,"Giving inner city kids something they haven't had for generations... a future"
3770967,"Heart of the Drum",2013,"When all around tries to change all that is within, strength relies on the heart of the drum"
3771313,"Heartland: A Portrait of Survival",2012,"A Portrait of Survival"
3771775,Heatstroke,2013,"Run. Fight. Survive. The hunt is on."
3771847,"Heaven and Earth and Joe Davis",2010,"Everything is connected."
3771851,"Heaven and Hell",2010,"Hell hath no fury like a woman scorned.,Dig.,In order to reach Heaven...One must go through Hell"
3771885,"Heaven in Exile",2010,"A Buddhist Prince is Crowned, the Dalai Lama waits . . . and the Struggle for Freedom Continues"
3771966,"Heaven Strewn",2011,"In G$D We Trust"
3772176,"Heavy Hands",2012,"What's did, is did."
3772283,"Heavy Rebels",2011,"Rock and Roll is a Religion"
3772324,"Heavy Weight on the Block",2009,"Your choice is made"
3773374,Heist,2009,"A story of greed, betrayal, lust, honor, and a bond between brothers and thieves."
3773396,"Heist: Who Stole the American Dream?",2011,"There are only two kinds of power in America: organized money and organized people."
3773664,Helen,2009,"Sanity comes when you least expect it.,To reach the light, we have to face the darkness. [Scandinavian DVD.]"
3773915,"Hell at Heathridge",2013,"Evil is Real!"
3773920,"Hell Baby",2013,"The Devil got a baby mama."
3774005,"Hell Hole",2013,"When two of the world's biggest slackers accidentally open the door to hell, will they have the courage and the motivation to close it in time?,Dude, you opened the door!"
3774013,"Hell House",2009,"Enter if you dare... Survive if they let you!,Hell is Real."
3774042,"Hell Is Full",2010,"The dead are walking"
3774163,"Hell to Pay",2011,"If you don't have his money, there'll be hell to pay."
3774224,"Hell's Gate",2010,"The real Paranormal Activity.,Fact is stranger than fiction."
3774333,Hellbinders,2009,"A Soulless Mercenary Battles an Army of Darkness"
3774402,"Hellementary: An Education in Death",2009,"An education in death!"
3774449,Hellgate,2011,"Fear lies in the darkness."
3774550,"Hello Anatolia",2013,"Your Arrival Is Your Destiny"
3774615,"Hello Forever",2013,"Everybody has a price."
3774657,"Hello I Must Be Going",2012,"*Meet Amy Minsky. She's just getting over her divorce."
3774687,"Hello Lonesome",2010,"A little hello can go a long way."
3774856,"Hello, My Name Is Charlie",2009,"Neutral is a side."
3774922,Hellphone,2010,"Hang up or die!"
3774941,"Hellraiser: Revelations",2011,"The Return of Pinhead"
3774984,Hellweek,2010,"It's a rush!"
3775555,Hemo,2011,"Their oxygen...is blood...,Drink Thy Neighbor,A Love Story with Teeth"
3775893,Henry,2010,"What makes a good man crazy?"
3776082,"Henry's Crime",2010,"If you've done the time, do the crime.,The real crime is not committing to your dreams."
3776087,"Henry's Future",2011,"...love is never predictable..."
3776111,Henryk,2012,"Some secrets shouldn't be uncovered."
3776241,Her,2009,"What happens when the one you love doesn't love you back?"",What happens when the one you Love does not Love You,How Far Will You Go To Get HER Love?"
3776247,Her,2013,"A Spike Jonze love story."
3776432,"Her Cry: La Llorona Investigation",2013,"If you heard her cry you won't live to tell"
3776481,"Her Doppelgänger",2013,"Bulimia consumes mind, body, and soul."
3777405,"Herb & Dorothy 50X50",2013,"50 works of art to 50 states. 2500 extraordinary gifts from one ordinary couple."
3777590,Herd,2012,"So Many Questions, So Little Time,Question Everything"
3777703,"Here Build Your Homes",2012,"Trust is the strongest foundation."
3777765,"Here Comes the Boom",2012,"No one will fight for his students like Mr. Voss.,One teacher still believes in fighting for his students."
3777846,"Here I Am",2010,"A bet between two friends unravel the intention of true love."
3778048,"Here's the Kicker",2011,"A new road trip comedy... with balls."
3778113,Hereafter,2010,"Touched by death. Changed by life."
3778348,"Herman's House",2012,"40 years in solitary. What would you dream of?"
3778597,"Hero Man",2010,"Up, up and no way!"
3778703,Heroes,2009,"A man's opportunity to be a hero comes at the death of his beloved nephew. Together with friends he embarks on a journey of discovery. In the end a murderer is caught, a conspiracy foiled and generations saved!"
3778738,"Heroes Behind the Badge",2012,"Every 54 hours... The thin blue line fades to black."
3778739,"Heroes Behind the Badge: Sacrifice & Survival",2013,"In Valor There Is Hope"
3778890,"Heroic Ambition",2010,"For eight years, actor Scott Cranford flew from Los Angeles to the City of Tomorrow to portray The Man of Steel. This is his story..."
3779020,"Herpes Boy",2009,"His birthmark isn't contagious... but his videos are viral!"
3779421,Hesher,2010,"Sometimes life gives you the finger and sometimes it gives you..."
3779995,"Heterosexual Jill",2013,"A pseudo-romantic comedy about being in love with who you think you are."
3780946,Hick,2011,"Trouble travels together"
3781065,"Hidden Agenda",2013,"You think you know but you have no idea!"
3781081,"Hidden Battles",2010,"""How do you create a life for yourself after you've killed in war?"""
3781671,Hierarchy,2009,"When life gets tough just give up,When life gets tough just give up."
3781934,"High Ground",2012,"11 Wounded Warriors, Climbing Home from War"
3782187,"High School",2010,"Future going up in smoke? Make sure it's some primo shit.,Random drug tests? You just can't study for them.,Hit It June 1st"
3782204,"High School Gig",2010,"This is the story of a high school call girl."
3782309,"High Society: A Pot Boiler",2009,"With Buds Like These, Who Needs Friends?"
3782394,"High Tech, Low Life",2012,"Censorship. New Media. And China's first citizen reporters."
3782605,"Highland Park",2013,"Fate throws Fortune, not everyone catches."
3782752,"Highway 91",2011,"The World Is Theirs"
3782936,Hijacked,2012,"Flying has never been so dangerous..."
3783355,"Hill Cumorah",2012,"The annual Mormon pageant - and the people who protest it."
3783412,"Hillbilly Bob Zombie",2009,"That's good shine"
3783420,"Hillbilly Highway",2012,"The real field of dreams"
3783485,"Hillsville 1912: A Shooting in the Court",2011,"A Family Became Outlaws"
3784482,"Hire Me!",2009,Evenin!
3784500,"Hired Gun",2009,"Bad vs. Evil"
3784574,Hirokin,2012,"The fate of man lies in the hands of a warrior."
3785937,Hisss,2010,"She's sexy... venomous... and she'll swallow you whole...,Vengeance has a sound"
3785946,"Histio Warriors",2012,"Shedding Light on a Monster of a Disease"
3786382,"Historias de la urbe",2011,"A City Beyond the Beauty"
3786430,"Historic Camping & Teardrop Trailers",2011,"It's a comfortable bedroom, and we've got 50 states worth of living room"
3786597,"History of MMA",2012,"The history of MMA"
3786817,"Hit and Run",2012,"A comedy that never takes its foot off the gas"
3786871,"Hit List",2011,"Love's a Killer"
3786918,"Hit Parade",2010,"The most inconvenient thing about being a retired killer... is retirement"
3786927,"Hit So Hard",2011,"The Life & Near Death Story of Patty Schemel"
3786947,"Hit the Ground Running",2011,"Be careful the friends you choose."
3786973,"Hit to Right",2009,"Love Doesn't Play by the Rules"
3787022,Hitchcock,2012,"Good evening.,Behind every Psycho is a great woman."
3787670,"Hitting the Nuts",2010,"Even Professional Poker has a Farm System"
3787675,"Hitting the Wall",2011,"Life doesn't always go the way you plan it."
3787716,"Hive Mind",2009,"The Last Man on Earth is a Conservative Talk Show Host, Fighting the Hive Mind with Half His Brain Tied Behind His Back,Fight The Hive Mind With Half Your Brain Tied Behind Its Back,Witness The Last Radio Broadcast On Earth"
3788004,"Ho Ho Homicidal",2009,"This ins't your parents Holiday Icon.,Santa and two twisted elves rid the world of malcontents."
3788073,Hoagie,2012,"Five Stories. One Night. One City."
3788867,Hold,2009,"Do you feel safe?"
3788905,"Hold It Like a Baby",2009,"Anger is no laughing matter"
3789068,"Hold Your Breath",2012,"When you drive by a graveyard, don't ever forget..."
3789168,"Holding on to Jah",2011,"The genesis of a revolution,The Genesis of a Revolution"
3789213,Hole,2010,"One Way In. No Way Out."
3789236,"Hole in One",2009,"Big Risk, Big Rewards & Big Attitude!,New Rules. New Attitude.,American Pie plays golf."
3789468,"Holiday Plans",2013,"Santa Better Watch Out"
3789471,"Holiday Road",2012,"13 Directors. 12 Holidays. 1 Mind Blowing Cinematic Experience."
3789576,"Holla II",2013,"Trust no one!,She's back and she's mad as hell!,She was dead, but she got better.,Don't run... Hall ass!,This time... nobody is safe.,That bitch ain't dead yet?,Killing is kinda addictive."
3789617,"Holler and the Moan",2011,"A Film About Music + Dead Ends."
3789646,Hollow,2011,"Everyone has a void to fill."
3789719,"Hollow Spaces",2009,"Bury the past, Abandon the Future"
3789864,"Hollywood a GoGo",2012,"A New Film About A Wayout Craze!"
3790087,"Hollywood Hair",2012,"In the shadows of the world's most famous boulevard, this is the place the lost call home."
3790250,"Hollywood on Fire",2009,"A city on a hill that cannot be hid."
3790369,"Hollywood Sex Wars",2011,"Weapons of mass seduction,Get laid or get played,Sun Tzu meets Sunset Blvd"
3790441,"Hollywood to Dollywood",2011,"Twin brothers with a dream in a RV named Jolene..."
3790479,"Hollywood Whores",2011,"It Ain't Just The City Of Angels, You Know?"
3790568,"Hollywoodburgh Shorts!",2013,"Actors in real life."
3790785,"Holy Land",2010,"One less bike"
3790789,"Holy Land Hardball",2010,"Holy Land Hardball follows an unlikely group of players and executives as they attempt to create Israel's first professional baseball league in the summer of 2007.,Holy Land Hardball follows the unlikely group of players and executives who attempted to bring professional baseball to Israel."
3790803,"Holy Man: The USA vs Douglas White",2011,"Welcome to the reservation."
3790838,"Holy Rollers",2010,"In 1998, 1 million ecstasy pills were smuggled into the USA by a group of Hasidic Jews."
